css_bill_id,css_customer_id,css_service_id,standard_product_code,css_product_code,css_product_name,product_family,billing_status,monthly_charge
CSSB00824,CSSC00554,SAS00824,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Suspended,57.49
CSSB00825,CSSC00302,SAS00825,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Inactive,87.03
CSSB00826,CSSC00770,SAS00826,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,119.63
CSSB00827,CSSC00575,SAS00827,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,182.72
CSSB00828,CSSC00357,SAS00828,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Inactive,213.48
CSSB00829,CSSC00053,SAS00829,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Inactive,159.34
CSSB00830,CSSC00919,SAS00830,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Inactive,87.42
CSSB00831,CSSC00554,SAS00831,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Suspended,125.21
CSSB00832,CSSC00949,SAS00832,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Ceased,78.94
CSSB00833,CSSC00337,SAS00833,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,194.45
CSSB00834,CSSC00164,SAS00834,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,60.28
CSSB00835,CSSC00223,SAS00835,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,118.78
CSSB00836,CSSC00550,CSSS00836,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,246.71
CSSB00837,CSSC00855,SAS00837,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,223.9
CSSB00838,CSSC00024,SAS00838,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Suspended,121.31
CSSB00839,CSSC00591,CSSS00839,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Ceased,153.77
CSSB00840,CSSC00227,SAS00840,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Inactive,142.92
CSSB00841,CSSC00022,SAS00841,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Inactive,173.19
CSSB00842,CSSC00200,CSSS00842,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,73.94
CSSB00843,CSSC00599,CSSS00843,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,151.05
CSSB00844,CSSC00486,SAS00844,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,74.46
CSSB00845,CSSC00437,CSSS00845,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,142.12
CSSB00846,CSSC00104,SAS00846,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,32.15
CSSB00847,CSSC00139,SAS00847,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,228.14
CSSB00848,CSSC00956,SAS00848,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,193.75
CSSB00849,CSSC00144,SAS00849,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,157.1
CSSB00850,CSSC00582,SAS00850,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Inactive,163.38
CSSB00851,CSSC00558,SAS00851,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,164.83
CSSB00852,CSSC00299,SAS00852,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Suspended,208.34
CSSB00853,CSSC00246,SAS00853,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,221.52
CSSB00854,CSSC00104,SAS00854,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,212.49
CSSB00855,CSSC00933,SAS00855,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,54.75
CSSB00856,CSSC00609,SAS00856,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,97.6
CSSB00857,CSSC00256,SAS00857,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Inactive,77.49
CSSB00858,CSSC00837,SAS00858,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Suspended,162.64
CSSB00859,CSSC00714,SAS00859,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,220.35
CSSB00860,CSSC00651,SAS00860,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,104.61
CSSB00861,CSSC00128,CSSS00861,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,245.39
CSSB00862,CSSC00009,SAS00862,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,234.6
CSSB00863,CSSC00522,SAS00863,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,123.16
CSSB00864,CSSC00542,SAS00864,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Inactive,232.96
CSSB00865,CSSC00590,SAS00865,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,78.35
CSSB00866,CSSC00775,SAS00866,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,58.17
CSSB00867,CSSC00550,SAS00867,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,80.55
CSSB00868,CSSC00328,SAS00868,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Suspended,195.93
CSSB00869,CSSC00551,SAS00869,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,79.68
CSSB00870,CSSC00202,CSSS00870,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Inactive,193.75
CSSB00871,CSSC00860,SAS00871,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,237.73
CSSB00872,CSSC00605,SAS00872,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,65.69
CSSB00873,CSSC00482,SAS00873,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,72.3
CSSB00874,CSSC00415,SAS00874,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Inactive,39.88
CSSB00875,CSSC00735,CSSS00875,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Ceased,98.99
CSSB00876,CSSC00525,SAS00876,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,47.63
CSSB00877,CSSC00137,SAS00877,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Ceased,33.73
CSSB00878,CSSC00868,SAS00878,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,186.01
CSSB00879,CSSC00365,SAS00879,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Inactive,33.38
CSSB00880,CSSC00058,SAS00880,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,67.9
CSSB00881,CSSC00278,SAS00881,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,129.99
CSSB00882,CSSC00631,SAS00882,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,82.28
CSSB00883,CSSC00975,SAS00883,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,108.43
CSSB00884,CSSC00262,SAS00884,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,104.58
CSSB00885,CSSC00508,SAS00885,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,79.48
CSSB00886,CSSC00912,SAS00886,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,43.03
CSSB00887,CSSC00849,SAS00887,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,118.14
CSSB00888,CSSC00705,SAS00888,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,110.65
CSSB00889,CSSC00712,SAS00889,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Inactive,25.38
CSSB00890,CSSC00344,SAS00890,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Inactive,34.26
CSSB00891,CSSC00370,SAS00891,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,125.84
CSSB00892,CSSC00620,SAS00892,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,95.38
CSSB00893,CSSC00818,SAS00893,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,125.06
CSSB00894,CSSC00195,SAS00894,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,39.7
CSSB00895,CSSC00210,SAS00895,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Inactive,127.65
CSSB00896,CSSC00078,SAS00896,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,204.59
CSSB00897,CSSC00260,SAS00897,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Inactive,201.82
CSSB00898,CSSC00508,CSSS00898,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,19.46
CSSB00899,CSSC00263,SAS00899,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Inactive,194.22
CSSB00900,CSSC00301,SAS00900,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,51.46
CSSB00901,CSSC00664,SAS00901,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,154.35
CSSB00902,CSSC00774,CSSS00902,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,88.78
CSSB00903,CSSC00844,SAS00903,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,23.24
CSSB00904,CSSC00691,SAS00904,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,70.12
CSSB00905,CSSC00134,SAS00905,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,87.63
CSSB00906,CSSC00571,CSSS00906,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,98.03
CSSB00907,CSSC00709,SAS00907,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,48.49
CSSB00908,CSSC00109,SAS00908,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,213.25
CSSB00909,CSSC00175,SAS00909,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Ceased,181.12
CSSB00910,CSSC00751,SAS00910,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,146.99
CSSB00911,CSSC00811,SAS00911,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,125.56
CSSB00912,CSSC00061,SAS00912,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,78.05
CSSB00913,CSSC00524,SAS00913,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Ceased,43.41
CSSB00914,CSSC00034,SAS00914,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,87.78
CSSB00915,CSSC00052,SAS00915,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Ceased,196.3
CSSB00916,CSSC00966,SAS00916,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Suspended,200.22
CSSB00917,CSSC00236,SAS00917,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,237.14
CSSB00918,CSSC00041,SAS00918,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,81.64
CSSB00919,CSSC00192,CSSS00919,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,56.63
CSSB00920,CSSC00762,SAS00920,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Suspended,101.35
CSSB00921,CSSC00337,CSSS00921,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,22.78
CSSB00922,CSSC00562,SAS00922,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Inactive,248.62
CSSB00923,CSSC00465,SAS00923,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,138.89
CSSB00924,CSSC00787,SAS00924,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,112.24
CSSB00925,CSSC00003,CSSS00925,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,192.69
CSSB00926,CSSC00643,SAS00926,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,123.97
CSSB00927,CSSC00852,SAS00927,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Inactive,161.32
CSSB00928,CSSC00398,CSSS00928,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,247.45
CSSB00929,CSSC00974,CSSS00929,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,77.86
CSSB00930,CSSC00251,CSSS00930,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,68.84
CSSB00931,CSSC00445,CSSS00931,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Ceased,37.14
CSSB00932,CSSC00099,SAS00932,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,146.83
CSSB00933,CSSC00379,SAS00933,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Inactive,241.38
CSSB00934,CSSC00317,SAS00934,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Inactive,172.22
CSSB00935,CSSC00071,SAS00935,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,113.38
CSSB00936,CSSC00458,SAS00936,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,224.61
CSSB00937,CSSC00280,SAS00937,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Inactive,40.15
CSSB00938,CSSC00564,CSSS00938,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Inactive,181.87
CSSB00939,CSSC00553,SAS00939,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Ceased,169.41
CSSB00940,CSSC00526,SAS00940,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Ceased,52.64
CSSB00941,CSSC00913,SAS00941,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,34.25
CSSB00942,CSSC00269,SAS00942,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,229.76
CSSB00943,CSSC00653,SAS00943,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Ceased,69.57
CSSB00944,CSSC00466,CSSS00944,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,248.26
CSSB00945,CSSC00574,SAS00945,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,44.96
CSSB00946,CSSC00429,SAS00946,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,22.15
CSSB00947,CSSC00682,SAS00947,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,157.57
CSSB00948,CSSC00225,CSSS00948,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,47.65
CSSB00949,CSSC00249,SAS00949,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,221.92
CSSB00950,CSSC00930,SAS00950,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,247.73
CSSB00951,CSSC00643,SAS00951,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,227.83
CSSB00952,CSSC00970,SAS00952,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Inactive,118.97
CSSB00953,CSSC00333,SAS00953,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,186.29
CSSB00954,CSSC00994,SAS00954,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Ceased,115.2
CSSB00955,CSSC00225,SAS00955,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,38.44
CSSB00956,CSSC00243,CSSS00956,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Ceased,89.72
CSSB00957,CSSC00866,CSSS00957,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,249.81
CSSB00958,CSSC00548,SAS00958,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Inactive,47.28
CSSB00959,CSSC00470,SAS00959,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Ceased,136.18
CSSB00960,CSSC00868,SAS00960,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Ceased,199.7
CSSB00961,CSSC00976,SAS00961,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Ceased,162.17
CSSB00962,CSSC00453,SAS00962,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,213.88
CSSB00963,CSSC00810,SAS00963,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,152.14
CSSB00964,CSSC00655,SAS00964,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Ceased,43.25
CSSB00965,CSSC00523,SAS00965,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Ceased,47.13
CSSB00966,CSSC00321,SAS00966,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,186.45
CSSB00967,CSSC00900,SAS00967,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Ceased,52.99
CSSB00968,CSSC00345,SAS00968,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,192.28
CSSB00969,CSSC00168,SAS00969,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,110.72
CSSB00970,CSSC00708,SAS00970,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Inactive,41.45
CSSB00971,CSSC00728,SAS00971,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,125.56
CSSB00972,CSSC00003,SAS00972,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,175.1
CSSB00973,CSSC00808,SAS00973,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Inactive,185.97
CSSB00974,CSSC00541,SAS00974,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,248.39
CSSB00975,CSSC00415,SAS00975,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Suspended,207.44
CSSB00976,CSSC00045,SAS00976,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,170.31
CSSB00977,CSSC00286,CSSS00977,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Suspended,45.48
CSSB00978,CSSC00412,CSSS00978,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,209.12
CSSB00979,CSSC00246,SAS00979,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,247.09
CSSB00980,CSSC00208,SAS00980,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,121.64
CSSB00981,CSSC00848,SAS00981,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,205.36
CSSB00982,CSSC00034,SAS00982,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Inactive,73.84
CSSB00983,CSSC00769,SAS00983,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Inactive,146.71
CSSB00984,CSSC00047,SAS00984,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Suspended,54.1
CSSB00985,CSSC00963,SAS00985,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Inactive,77.94
CSSB00986,CSSC00596,SAS00986,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Inactive,94.25
CSSB00987,CSSC00374,SAS00987,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,119.51
CSSB00988,CSSC00229,SAS00988,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Active,232.05
CSSB00989,CSSC00572,SAS00989,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,18.8
CSSB00990,CSSC00141,SAS00990,STD_PSTN_LINE,CSS_PSTN_LINE,CSS PSTN Line,Voice,Inactive,126.56
CSSB00991,CSSC00969,SAS00991,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,160.81
CSSB00992,CSSC01000,SAS00992,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,221.95
CSSB00993,CSSC00603,SAS00993,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,45.98
CSSB00994,CSSC00203,SAS00994,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,115.26
CSSB00995,CSSC00885,CSSS00995,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Inactive,144.91
CSSB00996,CSSC00690,SAS00996,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,243.11
CSSB00997,CSSC00033,CSSS00997,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Active,196.18
CSSB00998,CSSC00219,SAS00998,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Ceased,46.2
CSSB00999,CSSC00600,CSSS00999,STD_BB_FTTP,CSS_BB_FTTP,CSS Broadband FTTP,Broadband,Active,214.48
CSSB01000,CSSC00266,SAS01000,STD_BB_FTTC,CSS_BB_FTTC,CSS Broadband FTTC,Broadband,Inactive,176.28
