asset_id,account_id,standard_product_code,product_code,product_name,product_family,service_status,install_date
SAS00945,SA00207,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-10-01
SAS00946,SA00556,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-02-06
SAS00947,SA00902,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-10-06
SAS00948,SA00471,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-09-12
SAS00949,SA00442,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-03-07
SAS00950,SA00583,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-08-20
SAS00951,SA00875,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-03-12
SAS00952,SA00606,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-12-23
SAS00953,SA00063,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-09-20
SAS00954,SA00829,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-11-29
SAS00955,SA00439,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Pending,2025-04-23
SAS00956,SA00678,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-10-01
SAS00957,SA00933,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-09-16
SAS00958,SA00174,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-03-18
SAS00959,SA00582,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Ceased,2024-06-30
SAS00960,SA00603,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Pending,2025-02-12
SAS00961,SA00331,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-09-27
SAS00962,SA00345,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-11-26
SAS00963,SA00373,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-06-04
SAS00964,SA00295,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-04-03
SAS00965,SA00735,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-11-20
SAS00966,SA00581,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-03-05
SAS00967,SA00668,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-09-06
SAS00968,SA00321,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-05-29
SAS00969,SA00465,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-01-05
SAS00970,SA00884,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-03-12
SAS00971,SA00960,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-06-07
SAS00972,SA00535,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-10-30
SAS00973,SA00765,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-06-10
SAS00974,SA00881,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-04-24
SAS00975,SA00662,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-04-28
SAS00976,SA00117,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-05-17
SAS00977,SA00498,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Pending,2025-05-14
SAS00978,SA00164,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-06-13
SAS00979,SA00181,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Inactive,2025-09-22
SAS00980,SA00881,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-09-02
SAS00981,SA00919,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-07-04
SAS00982,SA00242,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2025-10-21
SAS00983,SA00681,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Ceased,2025-12-11
SAS00984,SA00906,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-09-08
SAS00985,SA00853,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-04-28
SAS00986,SA00148,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-07-16
SAS00987,SA00261,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2025-12-28
SAS00988,SA00325,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2024-05-19
SAS00989,SA00372,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-09-23
SAS00990,SA00862,STD_PSTN_LINE,SPSTN_LINE,Siebel PSTN Line,Voice,Active,2023-04-22
SAS00991,SA00566,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2025-01-13
SAS00992,SA00888,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Inactive,2025-03-06
SAS00993,SA00950,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-04-27
SAS00994,SA00881,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Ceased,2024-10-11
SAS00995,SA00281,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Inactive,2025-10-03
SAS00996,SA00949,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2023-07-25
SAS00997,SA00519,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-10-31
SAS00998,SA00781,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2024-01-12
SAS00999,SA00004,STD_BB_FTTP,SBB_FTTP,Siebel Broadband FTTP,Broadband,Active,2024-09-17
SAS01000,SA00114,STD_BB_FTTC,SBB_FTTC,Siebel Broadband FTTC,Broadband,Active,2023-09-24
