billing_product_id,billing_account_id,product_instance_id,standard_product_code,billing_product_code,billing_product_name,product_family,billing_status,monthly_charge
BP00907,BA00005,SAS00907,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,89.05
BP00908,BA00384,SAS00908,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Suspended,239.73
BP00909,BA00187,SAS00909,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,244.38
BP00910,BA00159,SAS00910,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,151.16
BP00911,BA00901,SAS00911,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Inactive,135.7
BP00912,BA00638,SAS00912,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,142.72
BP00913,BA00827,SAS00913,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Ceased,234.93
BP00914,BA00605,SAS00914,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,226.85
BP00915,BA00628,SAS00915,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Suspended,235.57
BP00916,BA00399,SAS00916,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Inactive,237.01
BP00917,BA00253,ORPHAN_AS00917,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,73.55
BP00918,BA00414,SAS00918,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,31.6
BP00919,BA00864,SAS00919,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Suspended,182.17
BP00920,BA00533,ORPHAN_AS00920,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,169.91
BP00921,BA00720,SAS00921,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,109.45
BP00922,BA00329,SAS00922,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,195.14
BP00923,BA00414,SAS00923,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,37.11
BP00924,BA00575,SAS00924,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,108.2
BP00925,BA00295,SAS00925,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Inactive,180.15
BP00926,BA00970,ORPHAN_AS00926,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,224.97
BP00927,BA00178,SAS00927,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,189.51
BP00928,BA00311,ORPHAN_AS00928,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,99.61
BP00929,BA00701,SAS00929,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Suspended,189.34
BP00930,BA00380,SAS00930,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,28.38
BP00931,BA00191,SAS00931,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Suspended,183.28
BP00932,BA00212,SAS00932,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,160.22
BP00933,BA00922,SAS00933,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,232.44
BP00934,BA00834,SAS00934,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Suspended,94.73
BP00935,BA00234,SAS00935,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,212.37
BP00936,BA00253,SAS00936,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,77.9
BP00937,BA00728,SAS00937,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Suspended,163.28
BP00938,BA00755,SAS00938,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Suspended,112.94
BP00939,BA00387,SAS00939,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,227.05
BP00940,BA00615,SAS00940,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,178.67
BP00941,BA00132,SAS00941,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,69.73
BP00942,BA00924,SAS00942,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Inactive,33.43
BP00943,BA00758,SAS00943,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,175.97
BP00944,BA00550,SAS00944,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,216.48
BP00945,BA00405,SAS00945,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Inactive,223.09
BP00946,BA00510,SAS00946,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,138.23
BP00947,BA00115,SAS00947,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,211.28
BP00948,BA00826,SAS00948,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,119.14
BP00949,BA00453,SAS00949,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,27.52
BP00950,BA00194,SAS00950,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Inactive,186.18
BP00951,BA00157,ORPHAN_AS00951,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,238.5
BP00952,BA00206,SAS00952,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Suspended,31.09
BP00953,BA00518,SAS00953,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,60.68
BP00954,BA00450,SAS00954,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,120.2
BP00955,BA00295,SAS00955,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,51.26
BP00956,BA00702,ORPHAN_AS00956,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,138.19
BP00957,BA00742,SAS00957,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Ceased,103.93
BP00958,BA00240,SAS00958,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,18.79
BP00959,BA00581,SAS00959,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,70.09
BP00960,BA00076,SAS00960,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,209.17
BP00961,BA00396,SAS00961,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,160.92
BP00962,BA00700,SAS00962,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,76.01
BP00963,BA00491,SAS00963,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Suspended,53.53
BP00964,BA00148,SAS00964,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,187.59
BP00965,BA00264,SAS00965,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Suspended,103.39
BP00966,BA00148,SAS00966,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,113.21
BP00967,BA00412,SAS00967,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,163.35
BP00968,BA00905,SAS00968,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,188.16
BP00969,BA00373,SAS00969,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,172.37
BP00970,BA00252,SAS00970,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,62.3
BP00971,BA00676,SAS00971,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Inactive,102.31
BP00972,BA00812,SAS00972,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,167.41
BP00973,BA00112,SAS00973,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,122.94
BP00974,BA00891,SAS00974,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,29.81
BP00975,BA00161,SAS00975,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,235.41
BP00976,BA00025,SAS00976,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,107.55
BP00977,BA00764,SAS00977,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,196.46
BP00978,BA00821,SAS00978,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,113.42
BP00979,BA00134,SAS00979,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Inactive,130.91
BP00980,BA00544,SAS00980,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Inactive,221.21
BP00981,BA00088,SAS00981,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,231.48
BP00982,BA00093,SAS00982,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,227.22
BP00983,BA00219,SAS00983,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,33.32
BP00984,BA00927,SAS00984,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Inactive,128.22
BP00985,BA00104,SAS00985,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Inactive,55.08
BP00986,BA00122,SAS00986,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,161.44
BP00987,BA00481,SAS00987,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,83.25
BP00988,BA00117,SAS00988,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,52.02
BP00989,BA00139,SAS00989,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Suspended,127.69
BP00990,BA00601,SAS00990,STD_PSTN_LINE,APSTN_LINE,Antillia PSTN Line,Voice,Active,207.76
BP00991,BA00187,SAS00991,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,22.61
BP00992,BA00353,SAS00992,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Suspended,247.17
BP00993,BA00139,ORPHAN_AS00993,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,175.15
BP00994,BA00958,SAS00994,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Inactive,173.19
BP00995,BA00729,SAS00995,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Inactive,200.49
BP00996,BA00507,SAS00996,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,224.72
BP00997,BA00872,SAS00997,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,137.11
BP00998,BA00025,SAS00998,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,228.15
BP00999,BA00314,SAS00999,STD_BB_FTTP,ABB_FTTP,Antillia Broadband FTTP,Broadband,Active,249.11
BP01000,BA00778,SAS01000,STD_BB_FTTC,ABB_FTTC,Antillia Broadband FTTC,Broadband,Active,170.98
